Unix_Timestamp,Real_World_Time,Latitude,Longitude,Altitude_m,Roll_deg,Pitch_deg,Yaw_deg
1775785072.299910,2026-04-09 21:37:52.299,40.4285754,-86.9278143,185.3699951171875,-0.2587783634662628,-0.4393487870693207,3.611691474914551
1775785072.399910,2026-04-09 21:37:52.399,40.4285754,-86.9278143,185.36000061035156,-0.25828060507774353,-0.4373213052749634,3.6125128269195557
1775785072.499998,2026-04-09 21:37:52.499,40.4285754,-86.9278143,185.34999084472656,-0.2591343820095062,-0.4394860565662384,3.6143829822540283
1775785072.599959,2026-04-09 21:37:52.599,40.4285754,-86.9278143,185.33999633789062,-0.2583288252353668,-0.43792811036109924,3.6153926849365234
1775785072.699902,2026-04-09 21:37:52.699,40.4285754,-86.9278143,185.33999633789062,-0.2578113377094269,-0.43734073638916016,3.6169397830963135
1775785072.800026,2026-04-09 21:37:52.800,40.4285754,-86.9278143,185.3300018310547,-0.2580674886703491,-0.43811509013175964,3.617671489715576
1775785072.899945,2026-04-09 21:37:52.899,40.4285754,-86.9278143,185.3199920654297,-0.25887706875801086,-0.437121719121933,3.618859052658081
1775785073.000048,2026-04-09 21:37:53.000,40.4285754,-86.9278143,185.3199920654297,-0.2599007487297058,-0.43945467472076416,3.6185264587402344
1775785073.099924,2026-04-09 21:37:53.099,40.4285754,-86.9278143,185.30999755859375,-0.25947609543800354,-0.4359497129917145,3.6188721656799316
1775785073.199918,2026-04-09 21:37:53.199,40.4285754,-86.9278143,185.3000030517578,-0.2593653202056885,-0.4344370365142822,3.6186296939849854
1775785073.299974,2026-04-09 21:37:53.299,40.4285754,-86.9278143,185.3000030517578,-0.25914236903190613,-0.43498024344444275,3.6171295642852783
1775785073.399907,2026-04-09 21:37:53.399,40.4285754,-86.9278143,185.2899932861328,-0.2590450346469879,-0.4384124279022217,3.6160683631896973
1775785073.499959,2026-04-09 21:37:53.499,40.4285754,-86.9278143,185.2899932861328,-0.2600352168083191,-0.4367181062698364,3.6150431632995605
1775785073.599955,2026-04-09 21:37:53.599,40.4285754,-86.9278143,185.27999877929688,-0.2632990777492523,-0.4348714053630829,3.6155622005462646
1775785073.700011,2026-04-09 21:37:53.700,40.4285754,-86.9278143,185.26998901367188,-0.2632182836532593,-0.4327000379562378,3.6173431873321533
1775785073.800075,2026-04-09 21:37:53.800,40.4285754,-86.9278143,185.26998901367188,-0.26481857895851135,-0.43311989307403564,3.6186766624450684
1775785073.899874,2026-04-09 21:37:53.899,40.4285754,-86.9278143,185.25999450683594,-0.2669656276702881,-0.4353996813297272,3.6198782920837402
1775785074.000098,2026-04-09 21:37:54.000,40.4285754,-86.9278143,185.25999450683594,-0.26554301381111145,-0.42972785234451294,3.6216273307800293
1775785074.099957,2026-04-09 21:37:54.099,40.4285754,-86.9278143,185.25999450683594,-0.26545250415802,-0.42811933159828186,3.6227500438690186
1775785074.199924,2026-04-09 21:37:54.199,40.4285754,-86.9278143,185.25999450683594,-0.2658146321773529,-0.4310317635536194,3.6220593452453613
1775785074.299911,2026-04-09 21:37:54.299,40.4285754,-86.9278143,185.25,-0.2660742700099945,-0.42964309453964233,3.621640920639038
1775785074.399903,2026-04-09 21:37:54.399,40.4285754,-86.9278143,185.25,-0.2677500247955322,-0.43323150277137756,3.6230626106262207
1775785074.499906,2026-04-09 21:37:54.499,40.4285754,-86.9278143,185.25,-0.26969364285469055,-0.43262147903442383,3.624931573867798
1775785074.599985,2026-04-09 21:37:54.599,40.4285754,-86.9278143,185.25,-0.2699996531009674,-0.43283748626708984,3.625037431716919
1775785074.699948,2026-04-09 21:37:54.699,40.4285754,-86.9278143,185.25,-0.27012136578559875,-0.43119847774505615,3.6243247985839844
1775785074.800018,2026-04-09 21:37:54.800,40.4285754,-86.9278143,185.239990234375,-0.27100613713264465,-0.43250367045402527,3.6248080730438232
1775785074.899959,2026-04-09 21:37:54.899,40.4285754,-86.9278143,185.239990234375,-0.27126479148864746,-0.4351614713668823,3.6229708194732666
1775785074.999961,2026-04-09 21:37:54.999,40.4285754,-86.9278143,185.239990234375,-0.27191242575645447,-0.43250772356987,3.622999429702759
1775785075.100125,2026-04-09 21:37:55.100,40.4285754,-86.9278143,185.239990234375,-0.2724798619747162,-0.43175598978996277,3.622349262237549
1775785075.200144,2026-04-09 21:37:55.200,40.4285754,-86.9278143,185.239990234375,-0.27155426144599915,-0.43159887194633484,3.6231436729431152
1775785075.300094,2026-04-09 21:37:55.300,40.4285754,-86.9278143,185.22999572753906,-0.2723771929740906,-0.42903265357017517,3.622734308242798
1775785075.400095,2026-04-09 21:37:55.400,40.4285754,-86.9278143,185.22999572753906,-0.27332788705825806,-0.43040788173675537,3.6244430541992188
1775785075.500127,2026-04-09 21:37:55.500,40.4285754,-86.9278143,185.22999572753906,-0.27447664737701416,-0.428985059261322,3.626075506210327
1775785075.600180,2026-04-09 21:37:55.600,40.4285754,-86.9278143,185.22999572753906,-0.27450352907180786,-0.4291790723800659,3.6278743743896484
1775785075.700132,2026-04-09 21:37:55.700,40.4285754,-86.9278143,185.22999572753906,-0.2744992971420288,-0.4289220869541168,3.6278035640716553
1775785075.800171,2026-04-09 21:37:55.800,40.4285754,-86.9278143,185.22000122070312,-0.27600061893463135,-0.42947107553482056,3.6300418376922607
1775785075.900106,2026-04-09 21:37:55.900,40.4285754,-86.9278143,185.22000122070312,-0.2748042643070221,-0.4316257834434509,3.6288208961486816
1775785076.000167,2026-04-09 21:37:56.000,40.4285754,-86.9278143,185.22000122070312,-0.2747822701931,-0.43259310722351074,3.6297502517700195
1775785076.100063,2026-04-09 21:37:56.100,40.4285754,-86.9278143,185.22000122070312,-0.27438849210739136,-0.43211817741394043,3.6291921138763428
1775785076.200084,2026-04-09 21:37:56.200,40.4285754,-86.9278143,185.20999145507812,-0.27433347702026367,-0.4304351806640625,3.628352642059326
1775785076.300115,2026-04-09 21:37:56.300,40.4285754,-86.9278143,185.20999145507812,-0.2757489085197449,-0.42878761887550354,3.6285805702209473
1775785076.400115,2026-04-09 21:37:56.400,40.4285754,-86.9278143,185.20999145507812,-0.27706944942474365,-0.42858847975730896,3.6287312507629395
1775785076.500277,2026-04-09 21:37:56.500,40.4285754,-86.9278143,185.20999145507812,-0.27606460452079773,-0.4296375513076782,3.6282360553741455
